id,AgeAbove35,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
3731,0,False,Undergraduate,1,Man,False,Dev,23,9,United States of America,110000.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'Docker', 'Git', 'Kubernetes', 'Django', 'React.js', 'AWS', 'Elasticsearch', 'MySQL', 'PostgreSQL', 'Redis']",15,0
3732,0,False,Undergraduate,1,Man,False,Dev,5,3,United States of America,203660.0,"['C++', 'HTML/CSS', 'JavaScript', 'Python', 'Rust', 'Flask', 'MySQL', 'SQLite']",8,0
3733,0,False,Undergraduate,1,Man,False,Dev,16,9,United States of America,123000.0,"['C#', 'SQL', 'Git', 'Terraform', 'ASP.NET', 'ASP.NET Core ', 'Microsoft Azure', 'Microsoft SQL Server']",8,0
3734,0,False,Undergraduate,1,Man,False,Dev,9,7,Poland,43031.0,"['C++', 'Go', 'Docker', 'Git', 'Kubernetes', 'PostgreSQL']",6,0
3735,0,False,Master,1,Man,False,Dev,13,6,Croatia,31344.0,"['C#', 'Java', 'JavaScript', 'SQL', 'TypeScript', 'Docker', 'Git', 'Angular', 'Angular.js', 'jQuery', 'Spring', 'Elasticsearch', 'MongoDB', 'MySQL']",14,1
3736,0,False,Other,0,Man,False,Dev,10,4,Germany,25944.0,"['HTML/CSS', 'JavaScript', 'PHP', 'Python', 'SQL', 'Git', 'jQuery', 'Google Cloud Platform', 'MariaDB', 'MySQL', 'SQLite']",11,0
3737,0,False,Undergraduate,1,Man,False,Dev,14,9,United States of America,95000.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'SQL', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Angular', 'Angular.js', 'ASP.NET', 'ASP.NET Core ', 'Vue.js', 'IBM Cloud or Watson', 'Microsoft Azure', 'Elasticsearch', 'Microsoft SQL Server', 'PostgreSQL', 'Redis']",19,1
3738,1,False,Master,1,Man,False,NotDev,33,18,United States of America,180000.0,"['C#', 'Java', 'SQL', 'Git', 'Kubernetes', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'AWS', 'Microsoft Azure', 'Couchbase', 'Microsoft SQL Server']",12,1
3739,0,False,Undergraduate,1,Man,False,Dev,6,2,New Zealand,31945.0,"['Groovy', 'HTML/CSS', 'JavaScript', 'Ruby', 'SQL', 'jQuery', 'AWS', 'MySQL']",8,0
3740,0,False,Other,1,Man,True,NotDev,5,5,United States of America,75000.0,"['Assembly', 'Bash/Shell', 'C', 'C++', 'Go', 'JavaScript', 'PowerShell', 'Rust', 'TypeScript', 'Git', 'Unreal Engine', 'Yarn', 'Express', 'React.js', 'Vue.js', 'PostgreSQL', 'Redis']",17,0
3741,0,False,Undergraduate,1,Man,False,Dev,12,10,United States of America,98000.0,"['Kotlin', 'Git']",2,0
3742,0,False,Master,1,Man,False,Dev,16,6,United Kingdom of Great Britain and Northern Ireland,193889.0,"['C#', 'F#', 'Docker', 'Git', 'Kubernetes', 'ASP.NET Core ', 'Elasticsearch', 'PostgreSQL', 'Redis']",9,0
3743,1,False,Other,0,Man,False,Dev,15,7,Bosnia and Herzegovina,24000.0,"['JavaScript', 'Node.js', 'Git', 'Express', 'Gatsby', 'React.js', 'Google Cloud Platform', 'Heroku', 'MongoDB']",9,0
3744,0,False,Master,1,Man,False,Dev,12,1,United States of America,150000.0,"['Assembly', 'Bash/Shell', 'C', 'C++', 'Python', 'Rust', 'Docker', 'Git', 'Puppet']",9,0
3745,0,False,Undergraduate,1,Man,False,Dev,4,3,Brazil,12096.0,"['C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'SQL', 'TypeScript', 'Git', 'Angular', 'Express', 'React.js', 'AWS', 'Heroku', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL', 'SQLite']",17,1
3746,0,False,Master,1,Man,False,Dev,9,3,Netherlands,47563.0,['SQL'],1,0
3747,0,False,Undergraduate,1,Man,False,Dev,17,10,Spain,64859.0,"['C#', 'Docker', 'Git', 'ASP.NET Core ', 'AWS', 'Elasticsearch', 'PostgreSQL', 'Redis']",8,0
3748,0,False,Undergraduate,1,Man,True,Dev,16,14,Switzerland,81319.0,"['Bash/Shell', 'C', 'C#', 'C++', 'Dart', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Matlab', 'Node.js', 'PHP', 'Python', 'Rust', 'SQL', 'TypeScript', 'Ansible', 'Docker', 'Git', 'Yarn', 'ASP.NET', 'ASP.NET Core ', 'Express', 'FastAPI', 'Flask', 'jQuery', 'Vue.js', 'Google Cloud Platform', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",33,1
3749,0,False,Undergraduate,1,Man,False,Dev,10,5,Greece,18156.0,"['Bash/Shell', 'Groovy', 'HTML/CSS', 'JavaScript', 'PHP', 'Git', 'Yarn', 'jQuery', 'Laravel', 'React.js', 'DigitalOcean', 'MariaDB', 'Oracle']",13,0
3750,0,False,Other,1,Man,False,Dev,9,1,Italy,25944.0,"['C#', 'Java', 'JavaScript', 'PHP', 'SQL', 'VBA', 'Git', 'Unreal Engine', 'ASP.NET Core ', 'jQuery', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'SQLite']",14,1
3751,0,False,Undergraduate,1,Man,False,Dev,10,3,France,33732.0,"['Java', 'JavaScript', 'Docker', 'Git', 'Kubernetes', 'Angular', 'Spring', 'Google Cloud Platform', 'MongoDB', 'PostgreSQL']",10,0
3752,0,False,Master,1,Man,False,Dev,8,1,France,33732.0,"['Assembly', 'Bash/Shell', 'C', 'C++', 'Dart', 'Go', 'HTML/CSS', 'JavaScript', 'Kotlin', 'Node.js', 'Rust', 'SQL', 'TypeScript', 'Docker', 'Express', 'Vue.js', 'Google Cloud Platform', 'Elasticsearch', 'MariaDB', 'PostgreSQL', 'Redis', 'SQLite']",22,1
3753,1,False,Other,1,NonBinary,False,Dev,25,13,Canada,81682.0,"['Bash/Shell', 'C', 'C#', 'C++', 'Java', 'JavaScript', 'Node.js', 'PHP', 'SQL', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Terraform', 'Yarn', 'Angular', 'Angular.js', 'Express', 'React.js', 'Spring', 'DigitalOcean', 'Google Cloud Platform', 'Heroku', 'Microsoft Azure', 'Firebase', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'Oracle', 'Redis', 'SQLite']",31,1
3754,0,False,Undergraduate,1,Man,False,Dev,11,8,Romania,73272.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'TypeScript', 'Docker', 'Git', 'Angular', 'Express']",8,0
3755,1,False,Master,0,Man,False,Dev,26,24,Denmark,115784.0,"['C#', 'F#', 'Haskell', 'JavaScript', 'Ruby', 'Git', 'ASP.NET Core ', 'Microsoft Azure', 'Microsoft SQL Server']",9,0
3756,0,False,Undergraduate,1,Man,False,Dev,6,2,Norway,58264.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'Python', 'Git', 'Gatsby', 'jQuery', 'React.js', 'Vue.js', 'MySQL']",11,0
3757,0,False,Undergraduate,1,Man,False,Dev,8,3,Norway,67332.0,"['Bash/Shell', 'C#', 'Elixir', 'Erlang', 'Go', 'Haskell', 'HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'Rust', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Express', 'Spring', 'Microsoft Azure', 'PostgreSQL']",19,1
3758,0,False,Undergraduate,1,Man,True,Dev,10,5,Turkey,24660.0,"['Bash/Shell', 'Go', 'Java', 'JavaScript', 'Node.js', 'Python', 'Scala', 'SQL', 'Docker', 'Git', 'Kubernetes', 'Spring', 'Vue.js', 'AWS', 'DigitalOcean', 'Couchbase', 'Elasticsearch', 'MongoDB', 'PostgreSQL', 'SQLite']",20,1
3759,0,False,Undergraduate,0,Man,False,Dev,7,5,Brazil,72000.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'SQL', 'TypeScript', 'Git', 'Yarn', 'React.js', 'AWS', 'DynamoDB', 'MySQL']",12,0
3760,0,False,Undergraduate,1,Man,True,Dev,18,6,United Kingdom of Great Britain and Northern Ireland,92420.0,"['Scala', 'Git', 'AWS', 'MySQL']",4,0
3761,1,True,Other,1,NonBinary,True,NotDev,25,25,Finland,54480.0,"['PowerShell', 'SQL', 'Docker', 'Git', 'Terraform', 'AWS', 'Google Cloud Platform', 'Microsoft Azure', 'Microsoft SQL Server']",9,0
3762,0,False,Master,1,Man,False,Dev,9,6,United States of America,112000.0,"['Bash/Shell', 'C++', 'Java', 'Python', 'Rust', 'Git']",6,0
3763,0,False,PhD,1,NonBinary,True,Dev,19,2,United States of America,185500.0,"['Haskell', 'Objective-C', 'Python', 'Rust', 'Git', 'MySQL']",6,0
3764,1,False,Undergraduate,1,Man,False,NotDev,20,14,Poland,39492.0,"['Bash/Shell', 'Go', 'Python', 'Ansible', 'Docker', 'Git', 'Kubernetes', 'Puppet', 'Elasticsearch', 'PostgreSQL']",10,0
3765,0,False,Other,1,Man,False,Dev,6,3,Brazil,10995.0,"['HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'PHP', 'SQL', 'TypeScript', 'Git', 'Yarn', 'Express', 'Laravel', 'React.js', 'AWS', 'Firebase', 'MySQL']",15,1
3766,0,False,Undergraduate,1,Man,False,Dev,6,3,Barbados,24000.0,"['Python', 'Ruby', 'Docker', 'Git', 'Ruby on Rails', 'MySQL', 'PostgreSQL']",7,0
3767,0,False,Other,0,Man,True,Dev,3,0,Nigeria,30200.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'TypeScript', 'Git', 'Yarn', 'jQuery', 'React.js', 'Heroku', 'MongoDB', 'Redis']",12,1
3768,0,False,Other,1,NonBinary,True,Dev,6,2,United States of America,60000.0,"['C#', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'TypeScript', 'Ansible', 'Docker', 'Git', 'Angular', 'Angular.js', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'Microsoft SQL Server']",15,1
3769,0,False,Undergraduate,1,Man,True,Dev,9,4,United States of America,108964.0,"['Bash/Shell', 'Go', 'Haskell', 'HTML/CSS', 'JavaScript', 'Node.js', 'PowerShell', 'SQL', 'TypeScript', 'Git', 'jQuery']",11,1
3770,1,False,Master,1,Man,False,Dev,25,21,Ukraine,58728.0,"['Assembly', 'Bash/Shell', 'C', 'C++', 'Dart', 'Groovy', 'Java', 'Node.js', 'PHP', 'Python', 'SQL', 'Docker', 'Git', 'Laravel', 'MariaDB', 'MySQL', 'PostgreSQL']",17,1
3771,0,False,Undergraduate,1,Man,False,Dev,11,1,Norway,62698.0,"['Java', 'JavaScript', 'Kotlin', 'Node.js', 'PHP', 'PowerShell', 'Python', 'SQL', 'Deno', 'Docker', 'Git', 'Kubernetes', 'Express', 'Spring', 'Vue.js', 'DigitalOcean', 'Google Cloud Platform', 'Heroku', 'Cassandra', 'Couchbase', 'Elasticsearch', 'Firebase', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",27,1
3772,0,False,Undergraduate,1,Man,True,Dev,9,2,United States of America,35000.0,"['Assembly', 'Bash/Shell', 'C', 'C++', 'Go', 'R', 'Rust', 'Swift', 'Docker', 'Git', 'FastAPI', 'DigitalOcean', 'Google Cloud Platform', 'PostgreSQL']",14,0
3773,0,False,Undergraduate,1,Man,False,Dev,7,3,Mexico,9696.0,"['JavaScript', 'PHP', 'SQL', 'Git', 'jQuery', 'Microsoft Azure', 'MariaDB', 'MySQL', 'PostgreSQL']",9,0
3774,0,False,Undergraduate,0,Man,False,Dev,17,3,Germany,54049.0,"['C#', 'C++', 'Dart', 'Xamarin', 'Couchbase', 'SQLite']",6,0
3775,0,False,Other,0,Man,True,Dev,21,7,Austria,20885.0,"['C#', 'C++', 'JavaScript', 'Node.js', 'PowerShell', 'SQL', 'TypeScript', 'Docker', 'Git', 'ASP.NET Core ', 'Express', 'jQuery', 'React.js', 'AWS', 'Microsoft Azure', 'Microsoft SQL Server']",16,1
3776,0,False,Master,1,Man,False,Dev,12,8,United Kingdom of Great Britain and Northern Ireland,68249.0,"['C#', 'C++', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'PowerShell', 'SQL', 'TypeScript', 'Git', 'Yarn', 'Angular.js', 'ASP.NET', 'Microsoft Azure', 'MySQL']",15,1
3777,0,False,Other,1,Woman,True,Dev,5,4,United States of America,105000.0,"['C#', 'C++', 'HTML/CSS', 'JavaScript', 'Node.js', 'PowerShell', 'SQL', 'TypeScript', 'VBA', 'Git', 'Yarn', 'Angular', 'Angular.js', 'ASP.NET', 'Microsoft Azure', 'DynamoDB', 'Microsoft SQL Server', 'MongoDB']",18,1
3778,0,True,Undergraduate,1,Man,False,Dev,13,2,United States of America,42000.0,"['APL', 'C++', 'Haskell', 'JavaScript', 'Python', 'Rust', 'SQL', 'Git', 'Angular', 'Express', 'Flask', 'AWS']",12,0
3779,0,False,Undergraduate,1,Man,False,Dev,9,2,Serbia,34692.0,"['Bash/Shell', 'Go', 'JavaScript', 'SQL', 'TypeScript', 'Git', 'React.js', 'Heroku', 'PostgreSQL']",9,0
3780,1,False,Master,1,Man,False,Dev,3,1,Poland,24300.0,"['F#', 'Go', 'Node.js', 'TypeScript', 'Vue.js', 'AWS', 'DynamoDB', 'MySQL']",8,0
3781,0,False,Master,1,Man,False,Dev,7,2,France,40537.0,"['Assembly', 'Bash/Shell', 'C', 'C#', 'C++', 'Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'PHP', 'PowerShell', 'Python', 'SQL', 'TypeScript', 'Docker', 'Git', 'Unity 3D', 'Angular', 'Angular.js', 'Express', 'Flask', 'jQuery', 'React.js', 'Spring', 'Vue.js', 'Google Cloud Platform', 'Heroku', 'Microsoft Azure', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",33,1
3782,0,False,Undergraduate,1,Man,True,Dev,16,11,United States of America,182000.0,"['Bash/Shell', 'C#', 'Java', 'JavaScript', 'Node.js', 'Python', 'Rust', 'Ansible', 'Docker', 'Git', 'Kubernetes', 'Terraform', 'AWS', 'DynamoDB', 'Elasticsearch', 'MongoDB', 'PostgreSQL', 'Redis']",18,1
3783,0,False,Undergraduate,0,Man,False,Dev,17,9,Poland,103272.0,"['Go', 'Java', 'JavaScript', 'Node.js', 'TypeScript', 'Docker', 'Git', 'Terraform', 'Spring', 'AWS', 'DynamoDB', 'PostgreSQL']",12,1
3784,0,False,Other,1,Man,True,Dev,4,2,United States of America,65000.0,"['HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'Git', 'Kubernetes', 'Yarn', 'React.js', 'Heroku', 'Microsoft Azure', 'Elasticsearch', 'MongoDB']",12,1
3785,0,False,Undergraduate,1,Man,False,Dev,13,9,United States of America,116000.0,"['C#', 'F#', 'Git', 'Xamarin', 'AWS', 'Microsoft Azure', 'SQLite']",7,0
3786,1,False,Undergraduate,0,Man,False,Dev,18,10,Germany,172957.0,"['Bash/Shell', 'HTML/CSS', 'Python', 'SQL', 'Swift', 'Docker', 'Git', 'Django', 'AWS', 'DynamoDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",14,0
3787,1,False,Undergraduate,1,NonBinary,False,Dev,23,13,United States of America,175000.0,"['Assembly', 'Bash/Shell', 'C', 'C++', 'Groovy', 'Haskell', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Perl', 'Python', 'Ruby', 'Rust', 'SQL', 'Swift', 'Ansible', 'Docker', 'Git', 'Yarn', 'PostgreSQL', 'SQLite']",22,1
3788,1,False,PhD,1,Woman,False,Dev,16,11,United States of America,58000.0,"['C++', 'Matlab', 'Python', 'Git']",4,0
3789,1,False,PhD,1,Man,False,Dev,45,40,Ireland,162147.0,"['JavaScript', 'Git']",2,0
3790,0,False,Undergraduate,0,Man,False,Dev,11,7,"Venezuela, Bolivarian Republic of...",146712.0,"['HTML/CSS', 'JavaScript', 'Kotlin', 'Node.js', 'PHP', 'SQL', 'TypeScript', 'Git', 'Angular', 'Express', 'Laravel', 'React.js', 'Vue.js', 'AWS', 'Google Cloud Platform', 'MariaDB', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",20,1
3791,0,False,Other,1,Man,True,Dev,10,5,United States of America,80000.0,"['Bash/Shell', 'C', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'Python', 'SQL', 'TypeScript', 'Docker', 'Git', 'jQuery', 'Laravel', 'AWS', 'Elasticsearch', 'MariaDB', 'MySQL', 'SQLite']",18,1
3792,0,False,Undergraduate,1,Man,False,Dev,5,3,Lithuania,45396.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'Docker', 'Git', 'Laravel', 'Vue.js', 'AWS', 'MySQL']",10,0
3793,0,False,Undergraduate,1,Man,False,Dev,4,1,Morocco,6156.0,"['C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'Python', 'TypeScript', 'Docker', 'Git', 'Angular', 'ASP.NET', 'Express', 'React.js', 'Vue.js', 'AWS', 'DigitalOcean', 'Heroku', 'Microsoft Azure', 'Firebase', 'MariaDB', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",24,1
3794,0,False,Other,1,Man,True,Dev,22,10,Norway,53948.0,"['Bash/Shell', 'C#', 'Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'PowerShell', 'SQL', 'Docker', 'Git', 'ASP.NET Core ', 'jQuery', 'Spring', 'Vue.js', 'Microsoft Azure', 'MariaDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL']",20,1
3795,0,False,Undergraduate,1,Man,False,Dev,4,2,United States of America,70000.0,"['HTML/CSS', 'JavaScript', 'Perl', 'Python', 'Git', 'jQuery', 'Microsoft Azure', 'MySQL']",8,0
3796,1,False,Other,1,Man,True,Dev,15,4,United States of America,110000.0,"['Bash/Shell', 'JavaScript', 'Node.js', 'Python', 'TypeScript', 'Git', 'Kubernetes', 'Angular', 'Express', 'Flask', 'React.js', 'Google Cloud Platform', 'IBM Cloud or Watson', 'Firebase', 'MySQL']",15,1
3797,0,False,Undergraduate,1,Man,False,Dev,10,3,Netherlands,41124.0,"['Bash/Shell', 'C', 'C#', 'C++', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'Perl', 'PHP', 'Python', 'Rust', 'SQL', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Yarn', 'Express', 'React.js', 'Vue.js', 'AWS', 'DigitalOcean', 'Google Cloud Platform', 'Heroku', 'Microsoft Azure', 'Cassandra', 'DynamoDB', 'Elasticsearch', 'Firebase', 'MariaDB', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",36,1
3798,0,False,Undergraduate,1,Man,True,Dev,5,0,India,36300.0,"['APL', 'C++', 'HTML/CSS', 'JavaScript', 'Matlab', 'Node.js', 'Python', 'SQL', 'Git', 'Django', 'Express', 'jQuery', 'React.js', 'Heroku', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",18,1
3799,1,False,Other,1,Man,False,Dev,18,4,Russian Federation,26424.0,"['HTML/CSS', 'JavaScript', 'PHP', 'Docker', 'Git', 'jQuery', 'Laravel', 'Vue.js', 'AWS', 'Google Cloud Platform', 'MySQL', 'Redis']",12,0
3800,1,True,NoHigherEd,1,Man,True,Dev,23,17,United States of America,200000.0,"['Go', 'Python', 'Rust', 'SQL', 'Git', 'AWS', 'DynamoDB', 'MongoDB', 'PostgreSQL', 'Redis']",10,0
3801,1,False,PhD,0,Man,False,Dev,19,7,Romania,42804.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'PHP', 'Python', 'SQL', 'TypeScript', 'Docker', 'Git', 'Yarn', 'ASP.NET', 'Drupal', 'jQuery', 'Laravel', 'React.js', 'Spring', 'Symfony', 'AWS', 'Elasticsearch', 'MariaDB', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis']",28,1
3802,0,False,Undergraduate,1,Man,True,Dev,15,10,Austria,65940.0,"['Bash/Shell', 'HTML/CSS', 'Java', 'Python', 'SQL', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Terraform', 'Angular', 'Angular.js', 'Spring', 'AWS', 'Microsoft Azure', 'Elasticsearch', 'IBM DB2', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis']",21,1
3803,0,False,Undergraduate,1,Man,True,Dev,8,2,Mexico,11640.0,"['C#', 'Java', 'JavaScript', 'Node.js', 'PHP', 'SQL', 'TypeScript', 'Docker', 'Git', 'Angular', 'Angular.js', 'ASP.NET', 'Express', 'React.js', 'Spring', 'Vue.js', 'Google Cloud Platform', 'Heroku', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL', 'SQLite']",22,1
3804,0,True,Undergraduate,1,Man,False,Dev,8,4,Sweden,42960.0,"['C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'Rust', 'TypeScript', 'Git', 'Unity 3D', 'ASP.NET', 'ASP.NET Core ', 'Express', 'Svelte', 'Vue.js', 'Microsoft SQL Server']",15,1
3805,0,False,Undergraduate,1,Man,False,Dev,20,13,Germany,64643.0,"['Java', 'Docker', 'Git', 'Angular', 'Spring', 'Oracle']",6,0
3806,1,False,Undergraduate,0,Man,True,Dev,26,22,United States of America,163200.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'PowerShell', 'SQL', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Angular.js', 'ASP.NET Core ', 'Express', 'React.js', 'Google Cloud Platform', 'MySQL']",17,1
3807,0,False,Undergraduate,1,Man,True,Dev,17,5,United States of America,63000.0,"['Bash/Shell', 'Clojure', 'Elixir', 'Haskell', 'LISP', 'Node.js', 'Perl', 'PHP', 'Python', 'Rust', 'SQL', 'Docker', 'Git', 'Django', 'React.js', 'DigitalOcean', 'MariaDB', 'MySQL', 'PostgreSQL', 'SQLite']",20,1
3808,1,False,Undergraduate,0,Man,False,Dev,25,17,Canada,54455.0,"['C#', 'HTML/CSS', 'JavaScript', 'PowerShell', 'SQL', 'VBA', 'Docker', 'Git', 'Unity 3D', 'Yarn', 'ASP.NET', 'ASP.NET Core ', 'Vue.js', 'Microsoft Azure', 'Microsoft SQL Server', 'Redis']",16,0
3809,0,False,Undergraduate,1,Man,False,Dev,12,7,Russian Federation,62280.0,"['Bash/Shell', 'Groovy', 'Java', 'PowerShell', 'Python', 'SQL', 'TypeScript', 'Ansible', 'Git', 'Yarn', 'jQuery', 'React.js', 'Spring', 'Oracle Cloud Infrastructure', 'Oracle']",15,1
3810,0,False,Undergraduate,1,Man,False,Dev,16,6,Brazil,200000.0,"['Bash/Shell', 'C#', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'Python', 'SQL', 'Docker', 'Git', 'Kubernetes', 'Terraform', 'ASP.NET Core ', 'Django', 'Express', 'Spring', 'AWS', 'Google Cloud Platform', 'Microsoft Azure', 'Elasticsearch', 'Microsoft SQL Server', 'PostgreSQL', 'Redis', 'SQLite']",24,1
3811,0,False,Undergraduate,1,Man,False,Dev,11,9,Turkey,26628.0,"['Go', 'JavaScript', 'PHP', 'Docker', 'Git', 'Kubernetes', 'Laravel', 'Vue.js', 'AWS', 'MySQL', 'Redis']",11,0
3812,1,False,Master,1,Man,True,Dev,20,13,France,81074.0,"['Bash/Shell', 'Groovy', 'Haskell', 'Java', 'JavaScript', 'Matlab', 'Node.js', 'PHP', 'Python', 'Ruby', 'SQL', 'TypeScript', 'Ansible', 'Docker', 'Git', 'Terraform', 'Angular', 'Angular.js', 'Django', 'Express', 'Flask', 'React.js', 'Spring', 'AWS', 'Heroku', 'Cassandra', 'Couchbase', 'DynamoDB', 'IBM DB2', 'MySQL', 'PostgreSQL', 'Redis']",32,1
3813,0,False,Undergraduate,0,Man,False,Dev,9,4,United Kingdom of Great Britain and Northern Ireland,49632.0,"['C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'SQL', 'TypeScript', 'Git', 'Google Cloud Platform', 'Microsoft Azure', 'MySQL']",10,1
3814,0,False,Undergraduate,1,Man,True,Dev,13,9,Brazil,24744.0,"['Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'Objective-C', 'PHP', 'SQL', 'TypeScript', 'Docker', 'Git', 'Yarn', 'Angular', 'Angular.js', 'Express', 'jQuery', 'Laravel', 'React.js', 'Vue.js', 'AWS', 'DigitalOcean', 'Google Cloud Platform', 'Heroku', 'Firebase', 'MariaDB', 'MongoDB', 'MySQL', 'PostgreSQL']",28,1
3815,0,False,Undergraduate,1,Man,False,Dev,11,4,Germany,53509.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'TypeScript', 'Git', 'Yarn', 'Angular', 'Express', 'jQuery', 'PostgreSQL']",10,1
3816,0,False,Undergraduate,1,Man,False,Dev,7,6,Armenia,50160.0,"['Go', 'Python', 'Ansible', 'Docker', 'Git', 'Django', 'AWS', 'DigitalOcean', 'Google Cloud Platform', 'PostgreSQL', 'Redis']",11,0
3817,0,False,Other,1,Man,True,Dev,11,3,United States of America,80000.0,"['Bash/Shell', 'C', 'C#', 'Dart', 'HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'SQL', 'TypeScript', 'Git', 'Yarn', 'Express', 'React.js', 'Svelte', 'Microsoft Azure', 'MongoDB', 'Redis']",18,1
3818,0,False,Undergraduate,1,Man,False,Dev,6,2,United States of America,36000.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'TypeScript', 'Git', 'Angular', 'Express', 'MongoDB']",8,1
3819,1,False,Undergraduate,1,Man,False,Dev,30,24,United States of America,71.0,"['Bash/Shell', 'C#', 'Java', 'JavaScript', 'PowerShell', 'Python', 'Scala', 'SQL', 'TypeScript', 'Git', 'Terraform', 'Angular', 'ASP.NET Core ', 'React.js', 'AWS', 'Microsoft Azure', 'DynamoDB', 'Microsoft SQL Server', 'MySQL', 'Oracle']",20,1
3820,0,False,Undergraduate,1,Man,False,Dev,12,5,Germany,75669.0,"['Java', 'Ansible', 'Docker', 'Git', 'Oracle']",5,0
3821,0,False,NoHigherEd,0,NonBinary,False,Dev,6,2,Argentina,11676.0,"['C#', 'C++', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'PHP', 'Python', 'SQL', 'Docker', 'Git', 'Express', 'jQuery', 'React.js', 'Vue.js', 'AWS', 'Heroku', 'Firebase', 'MariaDB', 'MongoDB', 'MySQL', 'Redis']",22,1
3822,0,False,Undergraduate,1,Man,True,Dev,6,1,United Kingdom of Great Britain and Northern Ireland,59459.0,"['Bash/Shell', 'C', 'C++', 'HTML/CSS', 'Java', 'Python', 'Rust', 'Docker', 'Git', 'PostgreSQL']",10,0
3823,1,False,Undergraduate,1,Man,True,Dev,16,14,United States of America,135000.0,"['Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'Docker', 'Git', 'Yarn', 'Express', 'jQuery', 'React.js', 'Spring', 'SQLite']",13,1
3824,0,False,Other,1,Man,False,Dev,14,9,Poland,30372.0,"['Bash/Shell', 'C', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'PHP', 'Rust', 'SQL', 'Docker', 'Git', 'MySQL', 'PostgreSQL', 'Redis']",14,1
3825,0,False,Undergraduate,1,Man,False,Dev,16,6,United States of America,98000.0,"['Bash/Shell', 'C', 'C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'SQL', 'TypeScript', 'Git', 'Yarn', 'Express', 'jQuery', 'DigitalOcean', 'MongoDB', 'PostgreSQL', 'Redis', 'SQLite']",18,1
